list-d-none,12,8,1,288,338033,1173
list-d-none,12,16,1,576,355747,617
list-il-none,2,1,1,6,62665,10444
list-il-none,2,2,1,12,66172,5514
list-il-none,2,4,1,24,72580,3024
list-il-none,2,8,1,48,80230,1671
list-il-none,4,1,1,12,101816,8484
list-il-none,4,2,1,24,112228,4676
list-il-none,4,4,1,48,107073,2230
list-il-none,4,8,1,96,116528,1213
list-il-none,8,1,1,24,233283,9720
list-il-none,8,2,1,48,238597,4970
list-il-none,8,4,1,96,241778,2518
list-il-none,8,8,1,192,232884,1212
list-il-none,12,1,1,36,337394,9372
list-il-none,12,2,1,72,350011,4861
list-il-none,12,4,1,144,332797,2311
list-il-none,12,8,1,288,349880,1214
list-dl-none,2,1,1,6,83405,13900
list-dl-none,2,2,1,12,78290,6524
list-dl-none,2,4,1,24,79056,3294
list-dl-none,4,1,1,12,117184,9765
list-dl-none,4,2,1,24,113786,4741
list-dl-none,4,4,1,48,109213,2275
list-dl-none,8,1,1,24,242513,10104
list-dl-none,8,2,1,48,217394,4529
list-dl-none,8,4,1,96,223237,2325
list-dl-none,12,1,1,36,384907,10691
list-dl-none,12,2,1,72,344517,4784
list-dl-none,12,4,1,144,324884,2256
list-i-m,2,1,1,6,63838,10639
list-i-m,2,2,1,12,65955,5496
list-i-m,2,4,1,24,68627,2859
list-i-m,2,8,1,48,78505,1635
list-i-m,2,16,1,96,115571,1203
list-i-m,2,32,1,192,187755,977
list-i-m,4,1,1,12,104353,8696
list-i-m,4,2,1,24,122620,5109
list-i-m,4,4,1,48,117473,2447
list-i-m,4,8,1,96,123934,1290
list-i-m,4,16,1,192,215997,1124
list-i-m,4,32,1,384,309226,805
list-i-m,8,1,1,24,236170,9840
list-i-m,8,2,1,48,245434,5113
list-i-m,8,4,1,96,231008,2406
list-i-m,8,8,1,192,232463,1210
list-i-m,8,16,1,384,400260,1042
list-i-m,8,32,1,768,952580,1240
list-i-m,12,1,1,36,373815,10383
list-i-m,12,2,1,72,383487,5326
list-i-m,12,4,1,144,368519,2559
list-i-m,12,8,1,288,331821,1152
list-i-m,12,16,1,576,800355,1389
list-i-m,12,32,1,1152,1606203,1394
list-d-m,2,1,1,6,62313,10385
list-d-m,2,2,1,12,69618,5801
list-d-m,2,4,1,24,66394,2766
list-d-m,2,8,1,48,70109,1460
list-d-m,2,16,1,96,102394,1066
list-d-m,2,32,1,192,151115,787
list-d-m,4,1,1,12,110126,9177
list-d-m,4,2,1,24,111159,4631
list-d-m,4,4,1,48,106796,2224
list-d-m,4,8,1,96,134540,1401
list-d-m,4,16,1,192,156282,813
list-d-m,4,32,1,384,290764,757
list-d-m,8,1,1,24,242439,10101
list-d-m,8,2,1,48,237186,4941
list-d-m,8,4,1,96,225055,2344
list-d-m,8,8,1,192,232776,1212
list-d-m,8,16,1,384,337944,880
list-d-m,8,32,1,768,809324,1053
list-d-m,12,1,1,36,371223,10311
list-d-m,12,2,1,72,363906,5054
list-d-m,12,4,1,144,357779,2484
list-d-m,12,8,1,288,328101,1139
list-d-m,12,16,1,576,707279,1227
list-d-m,12,32,1,1152,1379112,1197
list-il-m,2,1,1,6,79721,13286
list-il-m,2,2,1,12,73921,6160
list-il-m,2,4,1,24,74472,3103
list-il-m,2,8,1,48,116805,2433
list-il-m,2,16,1,96,137458,1431
list-il-m,2,32,1,192,264246,1376
list-il-m,4,1,1,12,131810,10984
list-il-m,4,2,1,24,123499,5145
list-il-m,4,4,1,48,129793,2704
list-il-m,4,8,1,96,197087,2052
list-il-m,4,16,1,192,278118,1448
list-il-m,4,32,1,384,473534,1233
list-il-m,8,1,1,24,271409,11308
list-il-m,8,2,1,48,237777,4953
list-il-m,8,4,1,96,381104,3969
list-il-m,8,8,1,192,419279,2183
list-il-m,8,16,1,384,1928281,5021
list-il-m,8,32,1,768,1265144,1647
list-il-m,12,1,1,36,346326,9620
list-il-m,12,2,1,72,345026,4792
list-il-m,12,4,1,144,346633,2407
list-il-m,12,8,1,288,518444,1800
list-il-m,12,16,1,576,1050310,1823
list-il-m,12,32,1,1152,2009610,1744
list-dl-m,2,1,1,6,64936,10822
list-dl-m,2,2,1,12,82276,6856
list-dl-m,2,4,1,24,82487,3436
list-dl-m,2,8,1,48,93444,1946
list-dl-m,2,16,1,96,132419,1379
list-dl-m,2,32,1,192,222558,1159
list-dl-m,4,1,1,12,119452,9954
list-dl-m,4,2,1,24,116045,4835
list-dl-m,4,4,1,48,118192,2462
list-dl-m,4,8,1,96,136901,1426
list-dl-m,4,16,1,192,267766,1394
list-dl-m,4,32,1,384,525887,1369
list-dl-m,8,1,1,24,240218,10009
list-dl-m,8,2,1,48,225836,4704
list-dl-m,8,4,1,96,235677,2454
list-dl-m,8,8,1,192,312745,1628
list-dl-m,8,16,1,384,607818,1582
list-dl-m,8,32,1,768,1094008,1424
list-dl-m,12,1,1,36,346507,9625
list-dl-m,12,2,1,72,335243,4656
list-dl-m,12,4,1,144,325806,2262
list-dl-m,12,8,1,288,506100,1757
list-dl-m,12,16,1,576,983320,1707
list-dl-m,12,32,1,1152,1936232,1680
list-i-s,2,1,1,6,72901,12150
list-i-s,2,2,1,12,69334,5777
list-i-s,2,4,1,24,74086,3086
list-i-s,2,8,1,48,83046,1730
list-i-s,2,16,1,96,105778,1101
list-i-s,2,32,1,192,132567,690
list-i-s,4,1,1,12,119582,9965
list-i-s,4,2,1,24,130521,5438
list-i-s,4,4,1,48,131391,2737
list-i-s,4,8,1,96,131960,1374
list-i-s,4,16,1,192,147833,769
list-i-s,4,32,1,384,254823,663
list-i-s,8,1,1,24,250493,10437
list-i-s,8,2,1,48,260235,5421
list-i-s,8,4,1,96,261497,2723
list-i-s,8,8,1,192,258239,1344
list-i-s,8,16,1,384,290122,755
list-i-s,8,32,1,768,807531,1051
list-i-s,12,1,1,36,336843,9356
list-i-s,12,2,1,72,380029,5278
list-i-s,12,4,1,144,357765,2484
list-i-s,12,8,1,288,340653,1182
list-i-s,12,16,1,576,366810,636
list-i-s,12,32,1,1152,1815725,1576
list-d-s,2,1,1,6,59707,9951
list-d-s,2,2,1,12,62637,5219
list-d-s,2,4,1,24,73972,3082
list-d-s,2,8,1,48,76028,1583
list-d-s,2,16,1,96,82679,861
list-d-s,2,32,1,192,119863,624
list-d-s,4,1,1,12,121879,10156
list-d-s,4,2,1,24,127737,5322
list-d-s,4,4,1,48,123199,2566
list-d-s,4,8,1,96,137142,1428
list-d-s,4,16,1,192,146840,764
list-d-s,4,32,1,384,221828,577
list-d-s,8,1,1,24,255356,10639
list-d-s,8,2,1,48,264051,5501
list-d-s,8,4,1,96,246154,2564
list-d-s,8,8,1,192,248376,1293
list-d-s,8,16,1,384,242511,631
list-d-s,8,32,1,768,822952,1071
list-d-s,12,1,1,36,360930,10025
list-d-s,12,2,1,72,527345,7324
list-d-s,12,4,1,144,344141,2389
list-d-s,12,8,1,288,325876,1131
list-d-s,12,16,1,576,328266,569
list-d-s,12,32,1,1152,1653864,1435
list-il-s,2,1,1,6,75311,12551
list-il-s,2,2,1,12,78520,6543
list-il-s,2,4,1,24,78664,3277
list-il-s,2,8,1,48,92454,1926
list-il-s,2,16,1,96,125359,1305
list-il-s,2,32,1,192,199293,1037
list-il-s,4,1,1,12,120386,10032
list-il-s,4,2,1,24,124053,5168
list-il-s,4,4,1,48,120647,2513
list-il-s,4,8,1,96,126000,1312
list-il-s,4,16,1,192,211504,1101
list-il-s,4,32,1,384,361320,940
list-il-s,8,1,1,24,544046,22668
list-il-s,8,2,1,48,236488,4926
list-il-s,8,4,1,96,253732,2643
list-il-s,8,8,1,192,304289,1584
list-il-s,8,16,1,384,553752,1442
list-il-s,8,32,1,768,1077467,1402
list-il-s,12,1,1,36,353446,9817
list-il-s,12,2,1,72,348172,4835
list-il-s,12,4,1,144,325681,2261
list-il-s,12,8,1,288,389780,1353
list-il-s,12,16,1,576,838577,1455
list-il-s,12,32,1,1152,2103810,1826
list-dl-s,2,1,1,6,73634,12272
list-dl-s,2,2,1,12,74721,6226
list-dl-s,2,4,1,24,81015,3375
list-dl-s,2,8,1,48,92278,1922
list-dl-s,2,16,1,96,119784,1247
list-dl-s,2,32,1,192,182575,950
list-dl-s,4,1,1,12,121699,10141
list-dl-s,4,2,1,24,119852,4993
list-dl-s,4,4,1,48,118822,2475
list-dl-s,4,8,1,96,133580,1391
list-dl-s,4,16,1,192,213416,1111
list-dl-s,4,32,1,384,360461,938
list-dl-s,8,1,1,24,274483,11436
list-dl-s,8,2,1,48,229792,4787
list-dl-s,8,4,1,96,251306,2617
list-dl-s,8,8,1,192,262975,1369
list-dl-s,8,16,1,384,478177,1245
list-dl-s,8,32,1,768,1007659,1312
list-dl-s,12,1,1,36,361913,10053
list-dl-s,12,2,1,72,349873,4859
list-dl-s,12,4,1,144,334578,2323
list-dl-s,12,8,1,288,370345,1285
list-dl-s,12,16,1,576,811672,1409
list-dl-s,12,32,1,1152,1989342,1726
list-none-none,1,1000,1,3000,122310,40
list-none-m,1,1000,1,3000,169343,56
list-none-m,2,1000,1,6000,2216239,369
list-none-m,4,1000,1,12000,6509478,542
list-none-m,8,1000,1,24000,25061509,1044
list-none-m,12,1000,1,36000,49858532,1384
list-none-m,16,1000,1,48000,73055876,1521
list-none-m,24,1000,1,72000,140622346,1953
list-none-s,1,1000,1,3000,104369,34
list-none-s,2,1000,1,6000,2363259,393
list-none-s,4,1000,1,12000,5667279,472
list-none-s,8,1000,1,24000,26375909,1098
list-none-s,12,1000,1,36000,63576821,1766
list-none-s,16,1000,1,48000,127674569,2659
list-none-s,24,1000,1,72000,177295074,2462
